p, k, repitition, day
0.000000,0.870000,0,3,5
0.000000,0.870000,0,4,5
0.000000,0.870000,0,5,5
0.000000,0.870000,0,6,5
0.000000,0.870000,0,7,5
0.000000,0.870000,0,8,5
0.000000,0.870000,0,9,5
0.000000,0.880000,0,0,5
0.000000,0.880000,0,1,5
0.000000,0.880000,0,2,5
0.000000,0.880000,0,3,5
0.000000,0.880000,0,4,5
0.000000,0.880000,0,5,5
0.000000,0.880000,0,6,5
0.000000,0.880000,0,7,5
0.000000,0.880000,0,8,5
0.000000,0.880000,0,9,5
0.000000,0.890000,0,0,5
0.000000,0.890000,0,1,5
0.000000,0.890000,0,2,5
0.000000,0.890000,0,3,5
0.000000,0.890000,0,4,5
0.000000,0.890000,0,5,5
0.000000,0.890000,0,6,5
0.000000,0.890000,0,7,5
0.000000,0.890000,0,8,5
0.000000,0.890000,0,9,5
0.000000,0.900000,0,0,5
0.000000,0.900000,0,1,5
0.000000,0.900000,0,2,5
0.000000,0.900000,0,3,5
0.000000,0.900000,0,4,5
0.000000,0.900000,0,5,5
0.000000,0.900000,0,6,5
0.000000,0.900000,0,7,5
0.000000,0.900000,0,8,5
0.000000,0.900000,0,9,5
0.000000,0.910000,0,0,5
0.000000,0.910000,0,1,5
0.000000,0.910000,0,2,5
0.000000,0.910000,0,3,5
0.000000,0.910000,0,4,5
0.000000,0.910000,0,5,5
0.000000,0.910000,0,6,5
0.000000,0.910000,0,7,5
0.000000,0.910000,0,8,5
0.000000,0.910000,0,9,5
0.000000,0.920000,0,0,5
0.000000,0.920000,0,1,5
0.000000,0.920000,0,2,5
0.000000,0.920000,0,3,5
0.000000,0.920000,0,4,5
0.000000,0.920000,0,5,5
0.000000,0.920000,0,6,5
0.000000,0.920000,0,7,5
0.000000,0.920000,0,8,5
0.000000,0.920000,0,9,5
0.000000,0.930000,0,0,5
0.000000,0.930000,0,1,5
0.000000,0.930000,0,2,5
0.000000,0.930000,0,3,5
0.000000,0.930000,0,4,5
0.000000,0.930000,0,5,5
0.000000,0.930000,0,6,5
0.000000,0.930000,0,7,5
0.000000,0.930000,0,8,5
0.000000,0.930000,0,9,5
0.000000,0.940000,0,0,5
0.000000,0.940000,0,1,5
0.000000,0.940000,0,2,5
0.000000,0.940000,0,3,5
0.000000,0.940000,0,4,5
0.000000,0.940000,0,5,5
0.000000,0.940000,0,6,5
0.000000,0.940000,0,7,5
0.000000,0.940000,0,8,5
0.000000,0.940000,0,9,5
0.000000,0.950000,0,0,5
0.000000,0.950000,0,1,5
0.000000,0.950000,0,2,5
0.000000,0.950000,0,3,5
0.000000,0.950000,0,4,5
0.000000,0.950000,0,5,5
0.000000,0.950000,0,6,5
0.000000,0.950000,0,7,5
0.000000,0.950000,0,8,5
0.000000,0.950000,0,9,5
0.000000,0.960000,0,0,5
0.000000,0.960000,0,1,5
0.000000,0.960000,0,2,5
0.000000,0.960000,0,3,5
0.000000,0.960000,0,4,5
0.000000,0.960000,0,5,5
0.000000,0.960000,0,6,5
0.000000,0.960000,0,7,5
0.000000,0.960000,0,8,5
0.000000,0.960000,0,9,5
0.000000,0.970000,0,0,5
0.000000,0.970000,0,1,5
0.000000,0.970000,0,2,5
0.000000,0.970000,0,3,5
0.000000,0.970000,0,4,5
0.000000,0.970000,0,5,5
0.000000,0.970000,0,6,5
0.000000,0.970000,0,7,5
0.000000,0.970000,0,8,5
0.000000,0.970000,0,9,5
0.000000,0.980000,0,0,5
0.000000,0.980000,0,1,5
0.000000,0.980000,0,2,5
0.000000,0.980000,0,3,5
0.000000,0.980000,0,4,5
0.000000,0.980000,0,5,5
0.000000,0.980000,0,6,5
0.000000,0.980000,0,7,5
0.000000,0.980000,0,8,5
0.000000,0.980000,0,9,5
0.000000,0.990000,0,0,5
0.000000,0.990000,0,1,5
0.000000,0.990000,0,2,5
0.000000,0.990000,0,3,5
0.000000,0.990000,0,4,5
0.000000,0.990000,0,5,5
0.000000,0.990000,0,6,5
0.000000,0.990000,0,7,5
0.000000,0.990000,0,8,5
0.000000,0.990000,0,9,5
0.000000,0.000000,1,0,5
0.000000,0.000000,1,1,5
0.000000,0.000000,1,2,5
0.000000,0.000000,1,3,5
0.000000,0.000000,1,4,5
0.000000,0.000000,1,5,5
0.000000,0.000000,1,6,5
0.000000,0.000000,1,7,5
0.000000,0.000000,1,8,5
0.000000,0.000000,1,9,5
0.000000,0.010000,1,0,5
0.000000,0.010000,1,1,5
0.000000,0.010000,1,2,5
0.000000,0.010000,1,3,5
0.000000,0.010000,1,4,5
0.000000,0.010000,1,5,5
0.000000,0.010000,1,6,5
0.000000,0.010000,1,7,5
0.000000,0.010000,1,8,5
0.000000,0.010000,1,9,5
0.000000,0.020000,1,0,5
0.000000,0.020000,1,1,5
0.000000,0.020000,1,2,5
0.000000,0.020000,1,3,5
0.000000,0.020000,1,4,5
0.000000,0.020000,1,5,5
0.000000,0.020000,1,6,5
0.000000,0.020000,1,7,5
0.000000,0.020000,1,8,5
0.000000,0.020000,1,9,5
0.000000,0.030000,1,0,5
0.000000,0.030000,1,1,5
0.000000,0.030000,1,2,5
0.000000,0.030000,1,3,5
0.000000,0.030000,1,4,5
0.000000,0.030000,1,5,5
0.000000,0.030000,1,6,5
0.000000,0.030000,1,7,5
0.000000,0.030000,1,8,5
0.000000,0.030000,1,9,5
0.000000,0.040000,1,0,5
0.000000,0.040000,1,1,5
0.000000,0.040000,1,2,5
0.000000,0.040000,1,3,5
0.000000,0.040000,1,4,5
0.000000,0.040000,1,5,5
0.000000,0.040000,1,6,5
0.000000,0.040000,1,7,5
0.000000,0.040000,1,8,5
0.000000,0.040000,1,9,5
0.000000,0.050000,1,0,5
0.000000,0.050000,1,1,5
0.000000,0.050000,1,2,5
0.000000,0.050000,1,3,5
0.000000,0.050000,1,4,5
0.000000,0.050000,1,5,5
0.000000,0.050000,1,6,5
0.000000,0.050000,1,7,5
0.000000,0.050000,1,8,5
0.000000,0.050000,1,9,5
0.000000,0.060000,1,0,5
0.000000,0.060000,1,1,5
0.000000,0.060000,1,2,5
0.000000,0.060000,1,3,5
0.000000,0.060000,1,4,5
0.000000,0.060000,1,5,5
0.000000,0.060000,1,6,5
0.000000,0.060000,1,7,5
0.000000,0.060000,1,8,5
0.000000,0.060000,1,9,5
0.000000,0.070000,1,0,5
0.000000,0.070000,1,1,5
0.000000,0.070000,1,2,5
0.000000,0.070000,1,3,5
0.000000,0.070000,1,4,5
0.000000,0.070000,1,5,5
0.000000,0.070000,1,6,5
0.000000,0.070000,1,7,5
0.000000,0.070000,1,8,5
0.000000,0.070000,1,9,5
0.000000,0.080000,1,0,5
0.000000,0.080000,1,1,5
0.000000,0.080000,1,2,5
0.000000,0.080000,1,3,5
0.000000,0.080000,1,4,5
0.000000,0.080000,1,5,5
0.000000,0.080000,1,6,5
0.000000,0.080000,1,7,5
0.000000,0.080000,1,8,5
0.000000,0.080000,1,9,5
0.000000,0.090000,1,0,5
0.000000,0.090000,1,1,5
0.000000,0.090000,1,2,5
0.000000,0.090000,1,3,5
0.000000,0.090000,1,4,5
0.000000,0.090000,1,5,5
0.000000,0.090000,1,6,5
0.000000,0.090000,1,7,5
0.000000,0.090000,1,8,5
0.000000,0.090000,1,9,5
0.000000,0.100000,1,0,5
0.000000,0.100000,1,1,5
0.000000,0.100000,1,2,5
0.000000,0.100000,1,3,5
0.000000,0.100000,1,4,5
0.000000,0.100000,1,5,5
0.000000,0.100000,1,6,5
0.000000,0.100000,1,7,5
0.000000,0.100000,1,8,5
0.000000,0.100000,1,9,5
0.000000,0.110000,1,0,5
0.000000,0.110000,1,1,5
0.000000,0.110000,1,2,5
0.000000,0.110000,1,3,5
0.000000,0.110000,1,4,5
0.000000,0.110000,1,5,5
0.000000,0.110000,1,6,5
0.000000,0.110000,1,7,5
0.000000,0.110000,1,8,5
0.000000,0.110000,1,9,5
0.000000,0.120000,1,0,5
0.000000,0.120000,1,1,5
0.000000,0.120000,1,2,5
0.000000,0.120000,1,3,5
0.000000,0.120000,1,4,5
0.000000,0.120000,1,5,5
0.000000,0.120000,1,6,5
0.000000,0.120000,1,7,5
0.000000,0.120000,1,8,5
0.000000,0.120000,1,9,5
0.000000,0.130000,1,0,5
0.000000,0.130000,1,1,5
0.000000,0.130000,1,2,5
0.000000,0.130000,1,3,5
0.000000,0.130000,1,4,5
0.000000,0.130000,1,5,5
0.000000,0.130000,1,6,5
0.000000,0.130000,1,7,5
0.000000,0.130000,1,8,5
0.000000,0.130000,1,9,5
0.000000,0.140000,1,0,5
0.000000,0.140000,1,1,5
0.000000,0.140000,1,2,5
0.000000,0.140000,1,3,5
0.000000,0.140000,1,4,5
0.000000,0.140000,1,5,5
0.000000,0.140000,1,6,5
0.000000,0.140000,1,7,5
0.000000,0.140000,1,8,5
0.000000,0.140000,1,9,5
0.000000,0.150000,1,0,5
0.000000,0.150000,1,1,5
0.000000,0.150000,1,2,5
0.000000,0.150000,1,3,5
0.000000,0.150000,1,4,5
0.000000,0.150000,1,5,5
0.000000,0.150000,1,6,5
0.000000,0.150000,1,7,5
0.000000,0.150000,1,8,5
0.000000,0.150000,1,9,5
0.000000,0.160000,1,0,5
0.000000,0.160000,1,1,5
0.000000,0.160000,1,2,5
0.000000,0.160000,1,3,5
0.000000,0.160000,1,4,5
0.000000,0.160000,1,5,5
0.000000,0.160000,1,6,5
0.000000,0.160000,1,7,5
0.000000,0.160000,1,8,5
0.000000,0.160000,1,9,5
0.000000,0.170000,1,0,5
0.000000,0.170000,1,1,5
0.000000,0.170000,1,2,5
0.000000,0.170000,1,3,5
0.000000,0.170000,1,4,5
0.000000,0.170000,1,5,5
0.000000,0.170000,1,6,5
0.000000,0.170000,1,7,5
0.000000,0.170000,1,8,5
0.000000,0.170000,1,9,5
0.000000,0.180000,1,0,5
0.000000,0.180000,1,1,5
0.000000,0.180000,1,2,5
0.000000,0.180000,1,3,5
0.000000,0.180000,1,4,5
0.000000,0.180000,1,5,5
0.000000,0.180000,1,6,5
0.000000,0.180000,1,7,5
0.000000,0.180000,1,8,5
0.000000,0.180000,1,9,5
0.000000,0.190000,1,0,5
0.000000,0.190000,1,1,5
0.000000,0.190000,1,2,5
0.000000,0.190000,1,3,5
0.000000,0.190000,1,4,5
0.000000,0.190000,1,5,5
0.000000,0.190000,1,6,5
0.000000,0.190000,1,7,5
0.000000,0.190000,1,8,5
0.000000,0.190000,1,9,5
0.000000,0.200000,1,0,5
0.000000,0.200000,1,1,5
0.000000,0.200000,1,2,5
0.000000,0.200000,1,3,5
0.000000,0.200000,1,4,5
0.000000,0.200000,1,5,5
0.000000,0.200000,1,6,5
0.000000,0.200000,1,7,5
0.000000,0.200000,1,8,5
0.000000,0.200000,1,9,5
0.000000,0.210000,1,0,5
0.000000,0.210000,1,1,5
0.000000,0.210000,1,2,5
0.000000,0.210000,1,3,5
0.000000,0.210000,1,4,5
0.000000,0.210000,1,5,5
0.000000,0.210000,1,6,5
0.000000,0.210000,1,7,5
0.000000,0.210000,1,8,5
0.000000,0.210000,1,9,5
0.000000,0.220000,1,0,5
0.000000,0.220000,1,1,5
0.000000,0.220000,1,2,5
0.000000,0.220000,1,3,5
0.000000,0.220000,1,4,5
0.000000,0.220000,1,5,5
0.000000,0.220000,1,6,5
0.000000,0.220000,1,7,5
0.000000,0.220000,1,8,5
0.000000,0.220000,1,9,5
0.000000,0.230000,1,0,5
0.000000,0.230000,1,1,5
0.000000,0.230000,1,2,5
0.000000,0.230000,1,3,5
0.000000,0.230000,1,4,5
0.000000,0.230000,1,5,5
0.000000,0.230000,1,6,5
0.000000,0.230000,1,7,5
0.000000,0.230000,1,8,5
0.000000,0.230000,1,9,5
0.000000,0.240000,1,0,5
0.000000,0.240000,1,1,5
0.000000,0.240000,1,2,5
0.000000,0.240000,1,3,5
0.000000,0.240000,1,4,5
0.000000,0.240000,1,5,5
0.000000,0.240000,1,6,5
0.000000,0.240000,1,7,5
0.000000,0.240000,1,8,5
0.000000,0.240000,1,9,5
0.000000,0.250000,1,0,5
0.000000,0.250000,1,1,5
0.000000,0.250000,1,2,5
0.000000,0.250000,1,3,5
0.000000,0.250000,1,4,5
0.000000,0.250000,1,5,5
0.000000,0.250000,1,6,5
0.000000,0.250000,1,7,5
0.000000,0.250000,1,8,5
0.000000,0.250000,1,9,5
0.000000,0.260000,1,0,5
0.000000,0.260000,1,1,5
0.000000,0.260000,1,2,5
0.000000,0.260000,1,3,5
0.000000,0.260000,1,4,5
0.000000,0.260000,1,5,5
0.000000,0.260000,1,6,5
0.000000,0.260000,1,7,5
0.000000,0.260000,1,8,5
0.000000,0.260000,1,9,5
0.000000,0.270000,1,0,5
0.000000,0.270000,1,1,5
0.000000,0.270000,1,2,5
0.000000,0.270000,1,3,5
0.000000,0.270000,1,4,5
0.000000,0.270000,1,5,5
0.000000,0.270000,1,6,5
0.000000,0.270000,1,7,5
0.000000,0.270000,1,8,5
0.000000,0.270000,1,9,5
0.000000,0.280000,1,0,5
0.000000,0.280000,1,1,5
0.000000,0.280000,1,2,5
0.000000,0.280000,1,3,5
0.000000,0.280000,1,4,5
0.000000,0.280000,1,5,5
0.000000,0.280000,1,6,5
0.000000,0.280000,1,7,5
0.000000,0.280000,1,8,5
0.000000,0.280000,1,9,5
0.000000,0.290000,1,0,5
0.000000,0.290000,1,1,5
0.000000,0.290000,1,2,5
0.000000,0.290000,1,3,5
0.000000,0.290000,1,4,5
0.000000,0.290000,1,5,5
0.000000,0.290000,1,6,5
0.000000,0.290000,1,7,5
0.000000,0.290000,1,8,5
0.000000,0.290000,1,9,5
0.000000,0.300000,1,0,5
0.000000,0.300000,1,1,5
0.000000,0.300000,1,2,5
0.000000,0.300000,1,3,5
0.000000,0.300000,1,4,5
0.000000,0.300000,1,5,5
0.000000,0.300000,1,6,5
0.000000,0.300000,1,7,5
0.000000,0.300000,1,8,5
0.000000,0.300000,1,9,5
0.000000,0.310000,1,0,5
0.000000,0.310000,1,1,5
0.000000,0.310000,1,2,5
0.000000,0.310000,1,3,5
0.000000,0.310000,1,4,5
0.000000,0.310000,1,5,5
0.000000,0.310000,1,6,5
0.000000,0.310000,1,7,5
0.000000,0.310000,1,8,5
0.000000,0.310000,1,9,5
0.000000,0.320000,1,0,5
0.000000,0.320000,1,1,5
0.000000,0.320000,1,2,5
0.000000,0.320000,1,3,5
0.000000,0.320000,1,4,5
0.000000,0.320000,1,5,5
0.000000,0.320000,1,6,5
0.000000,0.320000,1,7,5
0.000000,0.320000,1,8,5
0.000000,0.320000,1,9,5
0.000000,0.330000,1,0,5
0.000000,0.330000,1,1,5
0.000000,0.330000,1,2,5
0.000000,0.330000,1,3,5
0.000000,0.330000,1,4,5
0.000000,0.330000,1,5,5
0.000000,0.330000,1,6,5
0.000000,0.330000,1,7,5
0.000000,0.330000,1,8,5
0.000000,0.330000,1,9,5
0.000000,0.340000,1,0,5
0.000000,0.340000,1,1,5
0.000000,0.340000,1,2,5
0.000000,0.340000,1,3,5
0.000000,0.340000,1,4,5
0.000000,0.340000,1,5,5
0.000000,0.340000,1,6,5
0.000000,0.340000,1,7,5
0.000000,0.340000,1,8,5
0.000000,0.340000,1,9,5
0.000000,0.350000,1,0,5
0.000000,0.350000,1,1,5
0.000000,0.350000,1,2,5
0.000000,0.350000,1,3,5
0.000000,0.350000,1,4,5
0.000000,0.350000,1,5,5
0.000000,0.350000,1,6,5
0.000000,0.350000,1,7,5
0.000000,0.350000,1,8,5
0.000000,0.350000,1,9,5
0.000000,0.360000,1,0,5
0.000000,0.360000,1,1,5
0.000000,0.360000,1,2,5
0.000000,0.360000,1,3,5
0.000000,0.360000,1,4,5
0.000000,0.360000,1,5,5
0.000000,0.360000,1,6,5
0.000000,0.360000,1,7,5
0.000000,0.360000,1,8,5
0.000000,0.360000,1,9,5
0.000000,0.370000,1,0,5
0.000000,0.370000,1,1,5
0.000000,0.370000,1,2,5
0.000000,0.370000,1,3,5
0.000000,0.370000,1,4,5
0.000000,0.370000,1,5,5
0.000000,0.370000,1,6,5
0.000000,0.370000,1,7,5
0.000000,0.370000,1,8,5
0.000000,0.370000,1,9,5
0.000000,0.380000,1,0,5
0.000000,0.380000,1,1,5
0.000000,0.380000,1,2,5
0.000000,0.380000,1,3,5
0.000000,0.380000,1,4,5
0.000000,0.380000,1,5,5
0.000000,0.380000,1,6,5
0.000000,0.380000,1,7,5
0.000000,0.380000,1,8,5
0.000000,0.380000,1,9,5
0.000000,0.390000,1,0,5
0.000000,0.390000,1,1,5
0.000000,0.390000,1,2,5
0.000000,0.390000,1,3,5
0.000000,0.390000,1,4,5
0.000000,0.390000,1,5,5
0.000000,0.390000,1,6,5
0.000000,0.390000,1,7,5
0.000000,0.390000,1,8,5
0.000000,0.390000,1,9,5
0.000000,0.400000,1,0,5
0.000000,0.400000,1,1,5
0.000000,0.400000,1,2,5
0.000000,0.400000,1,3,5
0.000000,0.400000,1,4,5
0.000000,0.400000,1,5,5
0.000000,0.400000,1,6,5
0.000000,0.400000,1,7,5
0.000000,0.400000,1,8,5
0.000000,0.400000,1,9,5
0.000000,0.410000,1,0,5
0.000000,0.410000,1,1,5
0.000000,0.410000,1,2,5
0.000000,0.410000,1,3,5
0.000000,0.410000,1,4,5
0.000000,0.410000,1,5,5
0.000000,0.410000,1,6,5
0.000000,0.410000,1,7,5
0.000000,0.410000,1,8,5
0.000000,0.410000,1,9,5
0.000000,0.420000,1,0,5
0.000000,0.420000,1,1,5
0.000000,0.420000,1,2,5
0.000000,0.420000,1,3,5
0.000000,0.420000,1,4,5
0.000000,0.420000,1,5,5
0.000000,0.420000,1,6,5
0.000000,0.420000,1,7,5
0.000000,0.420000,1,8,5
0.000000,0.420000,1,9,5
0.000000,0.430000,1,0,5
0.000000,0.430000,1,1,5
0.000000,0.430000,1,2,5
0.000000,0.430000,1,3,5
0.000000,0.430000,1,4,5
0.000000,0.430000,1,5,5
0.000000,0.430000,1,6,5
0.000000,0.430000,1,7,5
0.000000,0.430000,1,8,5
0.000000,0.430000,1,9,5
0.000000,0.440000,1,0,5
0.000000,0.440000,1,1,5
0.000000,0.440000,1,2,5
0.000000,0.440000,1,3,5
0.000000,0.440000,1,4,5
0.000000,0.440000,1,5,5
0.000000,0.440000,1,6,5
0.000000,0.440000,1,7,5
0.000000,0.440000,1,8,5
0.000000,0.440000,1,9,5
0.000000,0.450000,1,0,5
0.000000,0.450000,1,1,5
0.000000,0.450000,1,2,5
0.000000,0.450000,1,3,5
0.000000,0.450000,1,4,5
0.000000,0.450000,1,5,5
0.000000,0.450000,1,6,5
0.000000,0.450000,1,7,5
0.000000,0.450000,1,8,5
0.000000,0.450000,1,9,5
0.000000,0.460000,1,0,5
0.000000,0.460000,1,1,5
0.000000,0.460000,1,2,5
0.000000,0.460000,1,3,5
0.000000,0.460000,1,4,5
0.000000,0.460000,1,5,5
0.000000,0.460000,1,6,5
0.000000,0.460000,1,7,5
0.000000,0.460000,1,8,5
0.000000,0.460000,1,9,5
0.000000,0.470000,1,0,5
0.000000,0.470000,1,1,5
0.000000,0.470000,1,2,5
0.000000,0.470000,1,3,5
0.000000,0.470000,1,4,5
0.000000,0.470000,1,5,5
0.000000,0.470000,1,6,5
0.000000,0.470000,1,7,5
0.000000,0.470000,1,8,5
0.000000,0.470000,1,9,5
0.000000,0.480000,1,0,5
0.000000,0.480000,1,1,5
0.000000,0.480000,1,2,5
0.000000,0.480000,1,3,5
0.000000,0.480000,1,4,5
0.000000,0.480000,1,5,5
0.000000,0.480000,1,6,5
0.000000,0.480000,1,7,5
0.000000,0.480000,1,8,5
0.000000,0.480000,1,9,5
0.000000,0.490000,1,0,5
0.000000,0.490000,1,1,5
0.000000,0.490000,1,2,5
0.000000,0.490000,1,3,5
0.000000,0.490000,1,4,5
0.000000,0.490000,1,5,5
0.000000,0.490000,1,6,5
0.000000,0.490000,1,7,5
0.000000,0.490000,1,8,5
0.000000,0.490000,1,9,5
0.000000,0.500000,1,0,5
0.000000,0.500000,1,1,5
0.000000,0.500000,1,2,5
0.000000,0.500000,1,3,5
0.000000,0.500000,1,4,5
0.000000,0.500000,1,5,5
0.000000,0.500000,1,6,5
0.000000,0.500000,1,7,5
0.000000,0.500000,1,8,5
0.000000,0.500000,1,9,5
0.000000,0.510000,1,0,5
0.000000,0.510000,1,1,5
0.000000,0.510000,1,2,5
0.000000,0.510000,1,3,5
0.000000,0.510000,1,4,5
0.000000,0.510000,1,5,5
0.000000,0.510000,1,6,5
0.000000,0.510000,1,7,5
0.000000,0.510000,1,8,5
0.000000,0.510000,1,9,5
0.000000,0.520000,1,0,5
0.000000,0.520000,1,1,5
0.000000,0.520000,1,2,5
0.000000,0.520000,1,3,5
0.000000,0.520000,1,4,5
0.000000,0.520000,1,5,5
0.000000,0.520000,1,6,5
0.000000,0.520000,1,7,5
0.000000,0.520000,1,8,5
0.000000,0.520000,1,9,5
0.000000,0.530000,1,0,5
0.000000,0.530000,1,1,5
0.000000,0.530000,1,2,5
0.000000,0.530000,1,3,5
0.000000,0.530000,1,4,5
0.000000,0.530000,1,5,5
0.000000,0.530000,1,6,5
0.000000,0.530000,1,7,5
0.000000,0.530000,1,8,5
0.000000,0.530000,1,9,5
0.000000,0.540000,1,0,5
0.000000,0.540000,1,1,5
0.000000,0.540000,1,2,5
0.000000,0.540000,1,3,5
0.000000,0.540000,1,4,5
0.000000,0.540000,1,5,5
0.000000,0.540000,1,6,5
0.000000,0.540000,1,7,5
0.000000,0.540000,1,8,5
0.000000,0.540000,1,9,5
0.000000,0.550000,1,0,5
0.000000,0.550000,1,1,5
0.000000,0.550000,1,2,5
0.000000,0.550000,1,3,5
0.000000,0.550000,1,4,5
0.000000,0.550000,1,5,5
0.000000,0.550000,1,6,5
0.000000,0.550000,1,7,5
0.000000,0.550000,1,8,5
0.000000,0.550000,1,9,5
0.000000,0.560000,1,0,5
0.000000,0.560000,1,1,5
0.000000,0.560000,1,2,5
0.000000,0.560000,1,3,5
0.000000,0.560000,1,4,5
0.000000,0.560000,1,5,5
0.000000,0.560000,1,6,5
0.000000,0.560000,1,7,5
0.000000,0.560000,1,8,5
0.000000,0.560000,1,9,5
0.000000,0.570000,1,0,5
0.000000,0.570000,1,1,5
0.000000,0.570000,1,2,5
0.000000,0.570000,1,3,5
0.000000,0.570000,1,4,5
0.000000,0.570000,1,5,5
0.000000,0.570000,1,6,5
0.000000,0.570000,1,7,5
0.000000,0.570000,1,8,5
0.000000,0.570000,1,9,5
0.000000,0.580000,1,0,5
0.000000,0.580000,1,1,5
0.000000,0.580000,1,2,5
0.000000,0.580000,1,3,5
0.000000,0.580000,1,4,5
0.000000,0.580000,1,5,5
0.000000,0.580000,1,6,5
0.000000,0.580000,1,7,5
0.000000,0.580000,1,8,5
0.000000,0.580000,1,9,5
0.000000,0.590000,1,0,5
0.000000,0.590000,1,1,5
0.000000,0.590000,1,2,5
0.000000,0.590000,1,3,5
0.000000,0.590000,1,4,5
0.000000,0.590000,1,5,5
0.000000,0.590000,1,6,5
0.000000,0.590000,1,7,5
0.000000,0.590000,1,8,5
0.000000,0.590000,1,9,5
0.000000,0.600000,1,0,5
0.000000,0.600000,1,1,5
0.000000,0.600000,1,2,5
0.000000,0.600000,1,3,5
0.000000,0.600000,1,4,5
0.000000,0.600000,1,5,5
0.000000,0.600000,1,6,5
0.000000,0.600000,1,7,5
0.000000,0.600000,1,8,5
0.000000,0.600000,1,9,5
0.000000,0.610000,1,0,5
0.000000,0.610000,1,1,5
0.000000,0.610000,1,2,5
0.000000,0.610000,1,3,5
0.000000,0.610000,1,4,5
0.000000,0.610000,1,5,5
0.000000,0.610000,1,6,5
0.000000,0.610000,1,7,5
0.000000,0.610000,1,8,5
0.000000,0.610000,1,9,5
0.000000,0.620000,1,0,5
0.000000,0.620000,1,1,5
0.000000,0.620000,1,2,5
0.000000,0.620000,1,3,5
0.000000,0.620000,1,4,5
0.000000,0.620000,1,5,5
0.000000,0.620000,1,6,5
0.000000,0.620000,1,7,5
0.000000,0.620000,1,8,5
0.000000,0.620000,1,9,5
0.000000,0.630000,1,0,5
0.000000,0.630000,1,1,5
0.000000,0.630000,1,2,5
0.000000,0.630000,1,3,5
0.000000,0.630000,1,4,5
0.000000,0.630000,1,5,5
0.000000,0.630000,1,6,5
0.000000,0.630000,1,7,5
0.000000,0.630000,1,8,5
0.000000,0.630000,1,9,5
0.000000,0.640000,1,0,5
0.000000,0.640000,1,1,5
0.000000,0.640000,1,2,5
0.000000,0.640000,1,3,5
0.000000,0.640000,1,4,5
0.000000,0.640000,1,5,5
0.000000,0.640000,1,6,5
0.000000,0.640000,1,7,5
0.000000,0.640000,1,8,5
0.000000,0.640000,1,9,5
0.000000,0.650000,1,0,5
0.000000,0.650000,1,1,5
0.000000,0.650000,1,2,5
0.000000,0.650000,1,3,5
0.000000,0.650000,1,4,5
0.000000,0.650000,1,5,5
0.000000,0.650000,1,6,5
0.000000,0.650000,1,7,5
0.000000,0.650000,1,8,5
0.000000,0.650000,1,9,5
0.000000,0.660000,1,0,5
0.000000,0.660000,1,1,5
0.000000,0.660000,1,2,5
0.000000,0.660000,1,3,5
0.000000,0.660000,1,4,5
0.000000,0.660000,1,5,5
0.000000,0.660000,1,6,5
0.000000,0.660000,1,7,5
0.000000,0.660000,1,8,5
0.000000,0.660000,1,9,5
0.000000,0.670000,1,0,5
0.000000,0.670000,1,1,5
0.000000,0.670000,1,2,5
0.000000,0.670000,1,3,5
0.000000,0.670000,1,4,5
0.000000,0.670000,1,5,5
0.000000,0.670000,1,6,5
0.000000,0.670000,1,7,5
0.000000,0.670000,1,8,5
0.000000,0.670000,1,9,5
0.000000,0.680000,1,0,5
0.000000,0.680000,1,1,5
0.000000,0.680000,1,2,5
0.000000,0.680000,1,3,5
0.000000,0.680000,1,4,5
0.000000,0.680000,1,5,5
0.000000,0.680000,1,6,5
0.000000,0.680000,1,7,5
0.000000,0.680000,1,8,5
0.000000,0.680000,1,9,5
0.000000,0.690000,1,0,5
0.000000,0.690000,1,1,5
0.000000,0.690000,1,2,5
0.000000,0.690000,1,3,5
0.000000,0.690000,1,4,5
0.000000,0.690000,1,5,5
0.000000,0.690000,1,6,5
0.000000,0.690000,1,7,5
0.000000,0.690000,1,8,5
0.000000,0.690000,1,9,5
0.000000,0.700000,1,0,5
0.000000,0.700000,1,1,5
0.000000,0.700000,1,2,5
0.000000,0.700000,1,3,5
0.000000,0.700000,1,4,5
0.000000,0.700000,1,5,5
0.000000,0.700000,1,6,5
0.000000,0.700000,1,7,5
0.000000,0.700000,1,8,5
0.000000,0.700000,1,9,5
0.000000,0.710000,1,0,5
0.000000,0.710000,1,1,5
0.000000,0.710000,1,2,5
0.000000,0.710000,1,3,5
0.000000,0.710000,1,4,5
0.000000,0.710000,1,5,5
0.000000,0.710000,1,6,5
0.000000,0.710000,1,7,5
0.000000,0.710000,1,8,5
0.000000,0.710000,1,9,5
0.000000,0.720000,1,0,5
0.000000,0.720000,1,1,5
0.000000,0.720000,1,2,5
0.000000,0.720000,1,3,5
0.000000,0.720000,1,4,5
0.000000,0.720000,1,5,5
0.000000,0.720000,1,6,5
0.000000,0.720000,1,7,5
0.000000,0.720000,1,8,5
0.000000,0.720000,1,9,5
0.000000,0.730000,1,0,5
0.000000,0.730000,1,1,5
0.000000,0.730000,1,2,5
0.000000,0.730000,1,3,5
0.000000,0.730000,1,4,5
0.000000,0.730000,1,5,5
0.000000,0.730000,1,6,5
0.000000,0.730000,1,7,5
0.000000,0.730000,1,8,5
0.000000,0.730000,1,9,5
0.000000,0.740000,1,0,5
0.000000,0.740000,1,1,5
0.000000,0.740000,1,2,5
0.000000,0.740000,1,3,5
0.000000,0.740000,1,4,5
0.000000,0.740000,1,5,5
0.000000,0.740000,1,6,5
